order_id,customer_id,order_date,campaign_id,status
1712,110,2025-03-15,1,cancelled
530,480,2025-03-15,1,completed
1673,96,2025-03-15,4,completed
1253,186,2025-03-16,1,completed
1504,220,2025-03-16,2,completed
2162,60,2025-03-16,3,completed
1021,218,2025-03-16,1,completed
2371,47,2025-03-16,4,cancelled
3786,382,2025-03-16,1,cancelled
1068,68,2025-03-16,2,completed
3497,150,2025-03-16,2,completed
3781,130,2025-03-16,3,completed
2855,223,2025-03-17,1,cancelled
1015,119,2025-03-17,3,completed
375,53,2025-03-17,3,cancelled
2353,37,2025-03-17,2,cancelled
1513,481,2025-03-17,3,completed
2080,22,2025-03-17,4,completed
3383,101,2025-03-17,3,completed
1610,113,2025-03-17,3,cancelled
1364,312,2025-03-17,3,cancelled
2687,200,2025-03-18,3,completed
1727,393,2025-03-18,3,completed
3889,160,2025-03-18,2,completed
3364,247,2025-03-18,3,completed
1654,101,2025-03-18,1,cancelled
3716,356,2025-03-18,1,cancelled
2511,21,2025-03-18,3,completed
3242,47,2025-03-18,3,completed
1064,138,2025-03-18,2,completed
738,449,2025-03-18,2,completed
1889,274,2025-03-18,4,completed
1242,123,2025-03-19,3,completed
3271,203,2025-03-19,4,cancelled
2745,97,2025-03-19,2,cancelled
1094,425,2025-03-19,2,cancelled
177,310,2025-03-19,1,cancelled
2310,435,2025-03-19,1,completed
3689,57,2025-03-19,3,completed
1082,81,2025-03-19,2,completed
2895,364,2025-03-19,4,cancelled
1223,434,2025-03-19,3,cancelled
1827,428,2025-03-19,2,cancelled
1651,284,2025-03-19,2,completed
2950,148,2025-03-19,4,completed
2955,186,2025-03-20,4,cancelled
3614,343,2025-03-20,2,completed
149,478,2025-03-20,1,completed
3298,421,2025-03-20,4,completed
3056,400,2025-03-20,1,completed
3002,439,2025-03-20,4,cancelled
1953,371,2025-03-20,2,completed
2336,383,2025-03-20,4,cancelled
3971,30,2025-03-21,2,cancelled
2976,117,2025-03-21,1,completed
1731,239,2025-03-21,3,cancelled
733,299,2025-03-21,4,completed
1602,248,2025-03-21,2,completed
2210,450,2025-03-21,3,completed
1036,462,2025-03-21,3,cancelled
2527,286,2025-03-21,2,cancelled
3762,415,2025-03-21,3,cancelled
3843,118,2025-03-21,1,completed
3583,437,2025-03-21,1,completed
3580,284,2025-03-21,2,completed
2757,374,2025-03-21,1,completed
2861,276,2025-03-22,2,completed
1734,129,2025-03-22,1,cancelled
968,408,2025-03-22,4,completed
1081,43,2025-03-22,3,cancelled
3554,488,2025-03-22,4,completed
3514,138,2025-03-22,1,cancelled
1387,386,2025-03-22,3,completed
3040,100,2025-03-22,2,completed
1950,451,2025-03-22,4,completed
3393,261,2025-03-22,4,completed
1342,383,2025-03-22,4,completed
1802,326,2025-03-22,4,completed
1489,171,2025-03-22,4,completed
1233,368,2025-03-22,4,completed
3327,111,2025-03-22,2,completed
1472,500,2025-03-22,4,cancelled
3912,454,2025-03-23,2,completed
3752,237,2025-03-23,4,cancelled
420,81,2025-03-23,2,completed
3681,74,2025-03-23,2,completed
3724,140,2025-03-23,4,completed
1295,44,2025-03-23,4,completed
1297,16,2025-03-23,3,completed
899,235,2025-03-23,3,completed
2519,226,2025-03-24,4,completed
2526,76,2025-03-24,3,completed
3244,423,2025-03-24,2,completed
980,217,2025-03-24,3,cancelled
848,89,2025-03-24,3,cancelled
3862,444,2025-03-24,4,completed
1328,77,2025-03-24,4,completed
2587,99,2025-03-24,2,completed
3251,237,2025-03-24,2,completed
1531,213,2025-03-24,2,completed
3542,74,2025-03-24,3,cancelled
3854,231,2025-03-25,2,completed
2791,159,2025-03-25,1,completed
3905,35,2025-03-25,3,completed
945,315,2025-03-25,2,cancelled
834,392,2025-03-25,2,completed
3662,77,2025-03-25,3,completed
3670,259,2025-03-25,3,completed
2608,49,2025-03-25,4,cancelled
292,404,2025-03-25,1,completed
753,97,2025-03-26,4,cancelled
93,135,2025-03-26,3,completed
2419,211,2025-03-26,1,cancelled
2079,426,2025-03-26,2,completed
2385,197,2025-03-26,1,completed
2173,167,2025-03-26,2,completed
3961,470,2025-03-26,4,completed
592,398,2025-03-26,2,cancelled
839,104,2025-03-26,3,completed
3351,41,2025-03-27,1,completed
3782,147,2025-03-27,1,completed
175,187,2025-03-27,2,completed
2671,474,2025-03-27,4,completed
2448,145,2025-03-27,2,completed
1728,121,2025-03-27,2,cancelled
23,16,2025-03-27,4,completed
2865,55,2025-03-27,1,completed
2700,170,2025-03-27,4,completed
1567,52,2025-03-27,4,completed
2818,415,2025-03-27,3,completed
905,382,2025-03-27,3,completed
1625,316,2025-03-27,4,cancelled
2942,384,2025-03-27,2,completed
1055,97,2025-03-28,4,completed
3666,74,2025-03-28,1,completed
3831,65,2025-03-28,3,completed
3496,279,2025-03-28,1,completed
3228,168,2025-03-28,4,completed
3690,129,2025-03-28,1,completed
1143,481,2025-03-28,1,completed
2716,97,2025-03-28,2,completed
349,486,2025-03-28,4,completed
1149,145,2025-03-28,1,completed
1279,340,2025-03-28,1,completed
1750,238,2025-03-28,3,completed
1458,207,2025-03-28,1,completed
3157,472,2025-03-28,2,completed
2141,471,2025-03-28,1,completed
223,238,2025-03-28,1,completed
2618,316,2025-03-28,2,cancelled
3672,169,2025-03-28,2,completed
3394,142,2025-03-28,3,cancelled
2636,333,2025-03-28,2,cancelled
1090,459,2025-03-29,1,completed
1175,299,2025-03-29,2,completed
2471,143,2025-03-29,4,completed
2607,419,2025-03-29,2,completed
1768,326,2025-03-29,1,completed
3842,190,2025-03-29,3,completed
959,490,2025-03-29,3,completed
2183,382,2025-03-29,2,completed
545,456,2025-03-29,4,completed
3688,297,2025-03-30,2,completed
428,483,2025-03-30,1,completed
235,53,2025-03-30,2,completed
2482,416,2025-03-30,2,completed
3507,217,2025-03-30,1,completed
2728,170,2025-03-30,3,completed
2884,340,2025-03-30,2,completed
237,261,2025-03-30,3,cancelled
1779,94,2025-03-30,1,completed
3899,33,2025-03-30,1,completed
1854,223,2025-03-30,2,completed
3676,6,2025-03-30,3,completed
1751,378,2025-03-30,1,completed
1164,493,2025-03-31,1,completed
145,92,2025-03-31,3,completed
3645,66,2025-03-31,3,completed
3729,97,2025-03-31,4,completed
1003,449,2025-03-31,2,completed
2800,108,2025-03-31,2,completed
3144,191,2025-03-31,1,completed
1087,81,2025-03-31,1,completed
859,92,2025-03-31,1,completed
976,133,2025-03-31,3,completed
787,57,2025-03-31,3,completed
3184,124,2025-03-31,4,completed
3504,229,2025-03-31,3,cancelled
3850,375,2025-03-31,4,completed
2547,281,2025-04-01,1,completed
1216,433,2025-04-01,2,completed
549,3,2025-04-01,1,cancelled
2092,136,2025-04-01,3,completed
1613,53,2025-04-01,3,completed
1058,454,2025-04-01,2,completed
628,79,2025-04-01,2,completed
975,281,2025-04-01,2,completed
3577,204,2025-04-01,4,cancelled
1288,46,2025-04-01,4,completed
3263,18,2025-04-01,2,completed
1794,140,2025-04-02,1,cancelled
3215,154,2025-04-02,2,completed
1254,372,2025-04-02,1,completed
1091,308,2025-04-02,4,completed
2062,329,2025-04-02,4,completed
576,48,2025-04-02,1,completed
3628,441,2025-04-02,3,cancelled
979,494,2025-04-02,2,cancelled
3739,103,2025-04-02,3,completed
2363,157,2025-04-02,4,completed
2870,143,2025-04-02,1,cancelled
15,148,2025-04-03,1,cancelled
1811,162,2025-04-03,1,cancelled
2856,87,2025-04-03,3,completed
1540,224,2025-04-03,1,completed
2107,25,2025-04-03,4,completed
1791,271,2025-04-03,3,completed
2611,465,2025-04-03,4,completed
193,82,2025-04-03,1,cancelled
153,309,2025-04-04,3,completed
916,424,2025-04-04,3,completed
2052,465,2025-04-04,3,completed
2590,244,2025-04-04,3,completed
681,163,2025-04-04,3,completed
124,60,2025-04-04,2,completed
1234,443,2025-04-04,3,completed
1496,102,2025-04-04,3,completed
366,378,2025-04-04,3,cancelled
1379,218,2025-04-04,2,cancelled
2199,173,2025-04-04,3,cancelled
2220,327,2025-04-04,2,completed
3303,150,2025-04-05,1,completed
3169,280,2025-04-05,2,completed
3216,69,2025-04-05,2,completed
1852,22,2025-04-05,2,completed
2343,83,2025-04-05,4,cancelled
2433,106,2025-04-05,2,completed
2386,193,2025-04-05,4,completed
1037,36,2025-04-06,2,completed
1274,71,2025-04-06,1,completed
3185,151,2025-04-06,4,completed
3765,234,2025-04-06,3,completed
2187,129,2025-04-06,3,cancelled
949,30,2025-04-06,4,completed
1632,52,2025-04-07,3,completed
3020,121,2025-04-07,3,cancelled
1856,274,2025-04-07,1,cancelled
2545,423,2025-04-07,4,completed
1471,180,2025-04-07,3,cancelled
1782,24,2025-04-07,4,cancelled
963,385,2025-04-07,2,completed
642,119,2025-04-07,1,cancelled
2252,99,2025-04-07,1,completed
657,331,2025-04-07,3,completed
3206,178,2025-04-08,2,completed
1763,18,2025-04-08,1,completed
3745,71,2025-04-08,4,cancelled
1992,464,2025-04-08,4,cancelled
3627,360,2025-04-09,2,completed
1414,258,2025-04-09,3,cancelled
3548,306,2025-04-09,1,completed
540,23,2025-04-09,4,completed
266,58,2025-04-09,2,cancelled
1363,78,2025-04-10,4,completed
3486,159,2025-04-10,1,cancelled
1360,311,2025-04-10,2,completed
2568,447,2025-04-10,3,cancelled
2750,442,2025-04-10,4,completed
49,469,2025-04-10,2,cancelled
277,346,2025-04-10,4,cancelled
3050,146,2025-04-10,3,completed
3100,234,2025-04-10,4,cancelled
1607,386,2025-04-10,4,cancelled
605,229,2025-04-10,4,completed
3028,316,2025-04-10,3,completed
3022,42,2025-04-10,3,completed
3292,473,2025-04-10,3,completed
1688,77,2025-04-10,2,completed
1057,106,2025-04-10,4,cancelled
3449,380,2025-04-10,2,completed
1369,309,2025-04-10,3,completed
29,60,2025-04-11,2,completed
3898,366,2025-04-11,2,completed
3872,248,2025-04-11,2,cancelled
2261,347,2025-04-11,1,completed
13,122,2025-04-11,3,cancelled
485,396,2025-04-11,4,completed
424,249,2025-04-11,3,cancelled
3318,130,2025-04-11,2,cancelled
2852,188,2025-04-11,4,completed
3446,220,2025-04-11,3,completed
3404,340,2025-04-11,4,completed
271,100,2025-04-11,3,completed
2643,250,2025-04-11,3,completed
1042,378,2025-04-11,2,completed
202,1,2025-04-11,1,completed
3346,370,2025-04-11,3,completed
2886,374,2025-04-11,1,cancelled
1924,101,2025-04-11,1,completed
326,216,2025-04-11,4,completed
3606,81,2025-04-11,2,completed
1004,260,2025-04-12,2,completed
2704,433,2025-04-12,3,cancelled
1276,487,2025-04-12,2,completed
1493,201,2025-04-12,2,completed
780,373,2025-04-12,3,completed
1053,119,2025-04-12,4,completed
3013,358,2025-04-12,4,cancelled
1118,439,2025-04-12,4,cancelled
2280,215,2025-04-12,1,completed
1464,453,2025-04-12,4,cancelled
3480,229,2025-04-12,1,completed
2150,299,2025-04-13,1,cancelled
1325,391,2025-04-13,1,completed
2389,382,2025-04-13,1,cancelled
2732,192,2025-04-13,4,cancelled
1396,237,2025-04-13,1,completed
869,451,2025-04-13,1,completed
865,351,2025-04-13,2,completed
909,495,2025-04-13,4,completed
3135,372,2025-04-13,4,cancelled
2263,499,2025-04-13,1,completed
2084,133,2025-04-13,3,completed
1894,252,2025-04-13,2,completed
3544,491,2025-04-13,2,completed
3108,236,2025-04-13,2,completed
198,339,2025-04-13,2,completed
255,210,2025-04-13,2,completed
1440,367,2025-04-14,1,completed
3891,36,2025-04-14,1,completed
2657,426,2025-04-14,1,completed
1153,399,2025-04-14,1,completed
1460,380,2025-04-14,4,completed
601,219,2025-04-14,4,completed
2860,147,2025-04-14,2,completed
236,212,2025-04-14,1,completed
3485,108,2025-04-14,2,cancelled
999,442,2025-04-14,4,cancelled
1587,169,2025-04-14,3,completed
1529,404,2025-04-14,2,completed
1275,132,2025-04-14,3,completed
3663,47,2025-04-14,3,completed
721,461,2025-04-14,4,completed
3001,176,2025-04-14,3,completed
2502,232,2025-04-14,4,completed
2286,230,2025-04-14,1,cancelled
1413,205,2025-04-15,2,cancelled
3248,383,2025-04-15,1,completed
962,457,2025-04-15,3,cancelled
1429,213,2025-04-15,3,completed
2992,248,2025-04-15,1,completed
2601,382,2025-04-15,1,completed
3134,120,2025-04-15,4,cancelled
3620,349,2025-04-15,4,completed
1781,67,2025-04-15,2,completed
522,216,2025-04-15,1,completed
2619,132,2025-04-15,4,completed
1430,109,2025-04-16,3,completed
207,387,2025-04-16,2,cancelled
2597,69,2025-04-16,1,completed
1635,311,2025-04-16,3,cancelled
688,161,2025-04-16,3,cancelled
2738,56,2025-04-16,1,cancelled
2318,431,2025-04-16,3,cancelled
3081,158,2025-04-16,2,completed
3564,466,2025-04-16,3,cancelled
3976,324,2025-04-16,3,completed
140,327,2025-04-16,3,completed
3511,441,2025-04-17,2,cancelled
438,440,2025-04-17,4,completed
3940,460,2025-04-17,2,completed
1874,490,2025-04-17,1,completed
3239,47,2025-04-17,2,cancelled
3792,355,2025-04-17,4,cancelled
940,85,2025-04-17,3,completed
141,90,2025-04-17,3,completed
1299,264,2025-04-17,4,cancelled
870,118,2025-04-17,3,completed
390,20,2025-04-17,2,completed
673,236,2025-04-18,1,completed
217,421,2025-04-18,2,cancelled
3494,206,2025-04-18,3,completed
2108,76,2025-04-18,2,completed
889,253,2025-04-18,4,completed
741,359,2025-04-18,3,completed
719,257,2025-04-18,3,completed
3964,98,2025-04-18,2,completed
1962,374,2025-04-18,3,completed
3902,9,2025-04-18,3,completed
3411,465,2025-04-18,2,completed
1925,358,2025-04-18,1,completed
1660,463,2025-04-18,3,cancelled
59,111,2025-04-19,4,completed
1933,254,2025-04-19,3,cancelled
101,212,2025-04-19,3,completed
253,465,2025-04-19,1,completed
1106,380,2025-04-19,2,cancelled
3172,235,2025-04-19,2,completed
1062,134,2025-04-19,4,cancelled
831,212,2025-04-19,2,completed
2638,219,2025-04-19,4,cancelled
285,32,2025-04-19,2,cancelled
519,180,2025-04-19,3,completed
2796,114,2025-04-19,3,completed
1117,29,2025-04-19,2,completed
696,115,2025-04-20,1,completed
3424,226,2025-04-20,3,completed
471,34,2025-04-20,2,cancelled
2792,419,2025-04-20,2,completed
1154,95,2025-04-20,1,completed
248,28,2025-04-20,2,cancelled
65,458,2025-04-20,4,completed
590,64,2025-04-20,3,completed
2105,188,2025-04-20,3,completed
1769,95,2025-04-20,3,cancelled
2525,219,2025-04-20,2,completed
2359,478,2025-04-20,2,completed
2984,410,2025-04-21,2,completed
3719,306,2025-04-21,1,completed
840,225,2025-04-21,1,completed
259,17,2025-04-21,3,cancelled
42,177,2025-04-21,3,completed
3886,123,2025-04-21,2,completed
2902,8,2025-04-21,3,completed
3452,294,2025-04-21,1,completed
2534,494,2025-04-21,2,cancelled
2640,379,2025-04-21,3,completed
3104,224,2025-04-22,2,completed
1968,469,2025-04-22,4,completed
735,9,2025-04-22,4,cancelled
1592,102,2025-04-22,3,cancelled
900,248,2025-04-22,4,cancelled
2602,62,2025-04-22,2,completed
1031,83,2025-04-22,2,completed
2637,207,2025-04-23,4,completed
3829,75,2025-04-23,3,completed
2677,53,2025-04-23,4,completed
2913,131,2025-04-23,1,completed
2622,415,2025-04-23,2,completed
3322,59,2025-04-23,2,completed
1258,239,2025-04-23,4,completed
3730,34,2025-04-23,2,completed
1066,128,2025-04-23,3,completed
276,410,2025-04-23,2,cancelled
2203,342,2025-04-23,4,cancelled
906,277,2025-04-23,3,completed
1554,328,2025-04-24,1,completed
163,373,2025-04-24,3,completed
1391,232,2025-04-24,3,completed
3726,50,2025-04-24,2,completed
3058,333,2025-04-24,4,completed
400,427,2025-04-24,2,completed
2255,154,2025-04-24,3,cancelled
957,113,2025-04-24,1,completed
80,388,2025-04-24,2,completed
1928,91,2025-04-24,1,completed
1875,146,2025-04-24,3,completed
698,361,2025-04-24,3,cancelled
2476,251,2025-04-25,4,completed
1287,67,2025-04-25,2,completed
490,231,2025-04-25,4,completed
1969,114,2025-04-25,3,completed
1806,7,2025-04-25,1,cancelled
1611,367,2025-04-25,2,completed
1834,472,2025-04-25,4,completed
1981,56,2025-04-25,3,completed
2644,81,2025-04-25,4,completed
303,479,2025-04-25,3,completed
1366,68,2025-04-25,4,completed
1682,308,2025-04-26,1,completed
3350,424,2025-04-26,3,completed
2087,426,2025-04-26,1,completed
641,21,2025-04-26,1,completed
3846,383,2025-04-26,1,completed
3706,65,2025-04-26,1,cancelled
1070,472,2025-04-26,2,completed
3222,2,2025-04-26,4,completed
1871,2,2025-04-26,2,completed
3367,226,2025-04-26,4,cancelled
2824,320,2025-04-26,4,completed
3751,25,2025-04-27,1,cancelled
2367,121,2025-04-27,3,completed
1998,55,2025-04-27,4,completed
3334,344,2025-04-27,2,completed
482,335,2025-04-27,3,completed
3696,142,2025-04-27,1,completed
2524,119,2025-04-27,4,completed
3467,206,2025-04-27,2,completed
364,282,2025-04-27,3,completed
1991,37,2025-04-27,1,completed
2293,353,2025-04-27,1,completed
1114,365,2025-04-28,1,completed
240,68,2025-04-28,3,cancelled
1952,172,2025-04-28,2,cancelled
3517,166,2025-04-28,3,completed
1982,260,2025-04-28,1,completed
1653,218,2025-04-28,1,completed
2972,73,2025-04-28,1,completed
910,55,2025-04-28,2,completed
2990,136,2025-04-28,4,completed
3541,97,2025-04-28,2,completed
891,180,2025-04-28,4,cancelled
2425,157,2025-04-28,2,cancelled
2413,166,2025-04-28,4,cancelled
3617,238,2025-04-28,1,cancelled
998,498,2025-04-28,3,completed
3816,430,2025-04-28,2,cancelled
3809,88,2025-04-28,3,cancelled
2780,322,2025-04-28,3,cancelled
3281,219,2025-04-28,4,cancelled
636,258,2025-04-28,1,completed
379,329,2025-04-28,4,completed
1748,36,2025-04-29,4,cancelled
3590,229,2025-04-29,3,completed
1492,430,2025-04-29,2,completed
1344,154,2025-04-29,3,completed
318,434,2025-04-29,1,completed
1799,154,2025-04-29,3,completed
299,266,2025-04-29,1,completed
3026,444,2025-04-29,4,completed
1647,42,2025-04-29,2,completed
401,120,2025-04-30,2,completed
658,313,2025-04-30,3,completed
2686,46,2025-04-30,3,completed
2733,419,2025-04-30,4,completed
984,388,2025-04-30,3,completed
3811,208,2025-04-30,1,completed
1416,241,2025-04-30,1,completed
944,29,2025-04-30,4,cancelled
1284,85,2025-04-30,4,cancelled
468,152,2025-05-01,3,completed
1174,47,2025-05-01,4,completed
3016,172,2025-05-01,3,cancelled
2065,335,2025-05-01,1,completed
2958,472,2025-05-01,1,completed
200,34,2025-05-01,1,completed
850,234,2025-05-01,3,completed
6,417,2025-05-01,2,cancelled
3131,392,2025-05-01,2,completed
495,224,2025-05-01,2,cancelled
492,262,2025-05-01,4,completed
2669,400,2025-05-01,2,completed
634,110,2025-05-01,4,completed
459,65,2025-05-01,4,completed
3732,121,2025-05-02,3,completed
1095,37,2025-05-02,3,completed
72,34,2025-05-02,1,completed
3430,342,2025-05-02,2,completed
433,426,2025-05-02,2,completed
4,56,2025-05-02,2,completed
1957,277,2025-05-02,1,completed
2557,252,2025-05-02,1,cancelled
1923,282,2025-05-03,1,completed
1857,269,2025-05-03,2,completed
3212,371,2025-05-03,2,cancelled
1691,355,2025-05-03,1,completed
2206,209,2025-05-03,3,completed
2672,269,2025-05-03,3,completed
61,134,2025-05-03,1,completed
1663,255,2025-05-03,1,completed
371,486,2025-05-03,2,cancelled
652,285,2025-05-03,2,completed
3127,44,2025-05-04,1,completed
1296,38,2025-05-04,3,completed
1681,470,2025-05-04,4,completed
290,289,2025-05-04,2,completed
1093,125,2025-05-04,4,cancelled
2963,419,2025-05-04,4,cancelled
1989,174,2025-05-04,3,cancelled
1758,423,2025-05-04,4,completed
2195,293,2025-05-04,2,completed
3761,310,2025-05-04,2,completed
3612,295,2025-05-05,1,completed
757,151,2025-05-05,1,completed
111,270,2025-05-05,4,completed
3096,36,2025-05-05,2,completed
604,242,2025-05-05,2,completed
1011,170,2025-05-05,4,completed
3125,137,2025-05-05,2,completed
3528,165,2025-05-05,4,completed
841,220,2025-05-05,1,completed
1855,480,2025-05-05,3,completed
3034,233,2025-05-05,1,completed
723,487,2025-05-05,1,completed
3573,150,2025-05-05,2,cancelled
2262,267,2025-05-05,4,completed
3987,298,2025-05-05,1,cancelled
442,51,2025-05-05,2,completed
3166,194,2025-05-05,4,completed
2376,216,2025-05-06,4,completed
3226,278,2025-05-06,4,completed
1488,264,2025-05-06,3,completed
3194,252,2025-05-06,3,completed
866,152,2025-05-06,2,completed
3904,483,2025-05-06,1,completed
2451,1,2025-05-06,4,completed
3743,465,2025-05-06,1,cancelled
3946,426,2025-05-06,4,completed
1272,290,2025-05-06,3,cancelled
1634,238,2025-05-06,1,completed
2869,163,2025-05-06,4,completed
2031,400,2025-05-06,4,completed
1690,370,2025-05-06,3,completed
3691,464,2025-05-06,4,completed
297,164,2025-05-06,1,completed
1108,65,2025-05-07,3,completed
2639,336,2025-05-07,1,completed
3132,370,2025-05-07,2,completed
1606,239,2025-05-07,3,cancelled
219,238,2025-05-07,1,cancelled
484,189,2025-05-07,1,cancelled
3199,212,2025-05-07,2,cancelled
3237,129,2025-05-07,1,completed
3180,322,2025-05-07,1,completed
2127,84,2025-05-07,3,completed
609,140,2025-05-07,4,completed
2113,276,2025-05-07,3,completed
254,306,2025-05-07,3,cancelled
685,212,2025-05-08,1,completed
1139,429,2025-05-08,1,completed
3981,141,2025-05-08,4,completed
1054,145,2025-05-08,3,completed
3049,133,2025-05-08,3,completed
1338,429,2025-05-08,4,completed
3337,290,2025-05-08,3,completed
2368,244,2025-05-08,1,completed
1134,252,2025-05-08,1,completed
3501,376,2025-05-08,3,cancelled
3918,305,2025-05-08,1,completed
611,98,2025-05-09,1,completed
182,379,2025-05-09,2,completed
995,286,2025-05-09,1,completed
3758,490,2025-05-09,4,cancelled
432,428,2025-05-09,4,cancelled
342,231,2025-05-09,2,completed
1311,220,2025-05-10,2,cancelled
3748,275,2025-05-10,3,completed
1995,130,2025-05-10,3,cancelled
2324,95,2025-05-10,2,completed
66,49,2025-05-10,2,cancelled
1824,258,2025-05-10,2,completed
194,158,2025-05-10,2,completed
2850,264,2025-05-10,2,completed
2609,77,2025-05-10,2,completed
238,89,2025-05-10,2,completed
3527,155,2025-05-10,1,completed
472,12,2025-05-11,4,completed
981,350,2025-05-11,3,completed
1764,224,2025-05-11,1,cancelled
2184,228,2025-05-11,3,cancelled
1441,355,2025-05-11,2,cancelled
1329,378,2025-05-11,3,completed
3401,377,2025-05-11,2,completed
2752,262,2025-05-11,1,completed
2685,166,2025-05-11,2,completed
1521,88,2025-05-11,1,completed
3896,91,2025-05-11,4,completed
3678,124,2025-05-12,2,completed
2550,298,2025-05-12,3,completed
3927,152,2025-05-12,4,cancelled
1641,433,2025-05-12,1,cancelled
1102,153,2025-05-12,3,cancelled
2695,190,2025-05-12,4,completed
509,208,2025-05-13,1,completed
3266,419,2025-05-13,4,cancelled
648,32,2025-05-13,3,completed
3619,172,2025-05-13,1,completed
3948,483,2025-05-13,4,completed
3634,161,2025-05-13,4,completed
3520,1,2025-05-13,1,completed
2908,414,2025-05-13,3,completed
227,151,2025-05-14,2,completed
3247,107,2025-05-14,4,completed
116,184,2025-05-14,1,cancelled
430,482,2025-05-14,2,completed
2967,353,2025-05-14,2,completed
1858,74,2025-05-14,2,completed
2969,246,2025-05-14,4,completed
994,3,2025-05-14,2,completed
2840,255,2025-05-14,3,completed
1466,251,2025-05-14,1,completed
3021,497,2025-05-14,3,completed
1411,61,2025-05-15,2,completed
1922,196,2025-05-15,1,completed
749,452,2025-05-15,2,completed
3833,359,2025-05-15,1,completed
2713,392,2025-05-15,4,completed
575,100,2025-05-15,1,completed
2879,437,2025-05-15,3,cancelled
2577,437,2025-05-16,2,cancelled
353,267,2025-05-16,2,completed
2582,341,2025-05-16,1,completed
2628,162,2025-05-16,4,completed
1721,474,2025-05-16,4,completed
3803,176,2025-05-16,3,completed
1135,337,2025-05-16,3,completed
3694,161,2025-05-16,3,completed
499,247,2025-05-16,1,cancelled
1730,310,2025-05-16,3,cancelled
1502,152,2025-05-16,3,completed
3463,139,2025-05-16,4,completed
1303,43,2025-05-16,1,completed
1570,304,2025-05-17,2,cancelled
709,266,2025-05-17,4,completed
1271,486,2025-05-17,2,completed
3168,407,2025-05-17,1,completed
3593,412,2025-05-17,4,completed
1113,53,2025-05-17,3,completed
445,253,2025-05-17,3,completed
1453,98,2025-05-17,3,completed
2576,149,2025-05-18,1,completed
40,337,2025-05-18,4,completed
3407,440,2025-05-18,2,cancelled
2417,67,2025-05-18,2,completed
3901,159,2025-05-18,1,completed
3231,297,2025-05-19,3,completed
817,402,2025-05-19,1,completed
1098,26,2025-05-19,3,completed
1473,404,2025-05-19,4,completed
2612,363,2025-05-19,1,completed
1838,301,2025-05-19,1,completed
2048,404,2025-05-20,3,completed
1140,198,2025-05-20,4,completed
808,381,2025-05-20,3,completed
2654,25,2025-05-20,3,completed
1193,104,2025-05-20,3,completed
3643,417,2025-05-20,4,completed
3151,90,2025-05-20,1,completed
765,353,2025-05-21,3,completed
2008,97,2025-05-21,2,completed
2493,382,2025-05-21,3,cancelled
2635,96,2025-05-21,4,completed
2234,69,2025-05-21,2,cancelled
2777,29,2025-05-21,3,completed
3387,210,2025-05-22,1,completed
687,309,2025-05-22,4,completed
939,108,2025-05-22,4,completed
3897,72,2025-05-22,2,completed
912,113,2025-05-22,1,cancelled
1597,99,2025-05-22,4,cancelled
152,97,2025-05-22,4,cancelled
3586,267,2025-05-22,3,completed
1588,275,2025-05-22,2,cancelled
3518,265,2025-05-22,3,completed
1392,273,2025-05-23,4,completed
1821,73,2025-05-23,2,completed
3602,500,2025-05-23,4,completed
695,404,2025-05-23,2,completed
1468,379,2025-05-23,2,completed
2373,394,2025-05-23,1,completed
3097,370,2025-05-23,1,completed
2042,448,2025-05-23,1,completed
934,173,2025-05-23,3,completed
1056,399,2025-05-23,1,completed
460,60,2025-05-24,1,completed
1832,392,2025-05-24,4,cancelled
3538,55,2025-05-24,3,cancelled
1902,430,2025-05-24,4,completed
1089,197,2025-05-24,1,completed
758,174,2025-05-24,1,completed
3257,386,2025-05-25,4,completed
2400,460,2025-05-25,3,completed
69,154,2025-05-25,1,cancelled
2877,128,2025-05-25,3,completed
2088,213,2025-05-25,3,completed
1680,307,2025-05-25,2,cancelled
1590,76,2025-05-25,2,cancelled
1878,66,2025-05-25,4,completed
3450,105,2025-05-25,3,cancelled
543,381,2025-05-25,2,completed
929,412,2025-05-26,3,completed
2097,379,2025-05-26,4,cancelled
3848,224,2025-05-26,1,completed
2227,400,2025-05-26,4,completed
983,388,2025-05-26,2,completed
3495,326,2025-05-26,3,cancelled
3150,438,2025-05-26,2,cancelled
2772,27,2025-05-26,1,completed
3913,329,2025-05-26,4,completed
3329,158,2025-05-26,3,completed
3641,78,2025-05-26,2,completed
2960,476,2025-05-26,2,completed
2729,19,2025-05-26,1,completed
497,288,2025-05-26,1,completed
3304,400,2025-05-26,3,cancelled
3435,248,2025-05-27,1,completed
608,194,2025-05-27,1,completed
1305,19,2025-05-27,4,cancelled
1556,138,2025-05-27,4,completed
3412,370,2025-05-27,3,cancelled
926,201,2025-05-27,2,completed
3154,410,2025-05-27,2,completed
2314,279,2025-05-28,1,completed
3223,354,2025-05-28,3,completed
2949,410,2025-05-28,4,completed
1637,348,2025-05-28,3,completed
2096,213,2025-05-28,2,cancelled
3277,263,2025-05-28,2,completed
3780,376,2025-05-28,3,completed
1009,71,2025-05-28,4,cancelled
1285,146,2025-05-28,2,completed
2007,137,2025-05-28,1,cancelled
1593,405,2025-05-28,3,completed
2352,20,2025-05-28,4,completed
1903,82,2025-05-28,1,completed
51,198,2025-05-29,2,completed
3073,105,2025-05-29,1,completed
2505,349,2025-05-29,2,completed
3085,457,2025-05-29,2,cancelled
414,187,2025-05-29,3,cancelled
